Date, Open, High, Low,Close, Volume
10/17/13,9.1,9.2,9.05,9.1,4018200
10/16/13,9.2,9.25,9.1,9.15,15945400
10/15/13,9.15,9.2,9.1,9.15,25164801
10/14/13,9.05,9.25,9,9.05,26199600
10/11/13,9.05,9.1,8.95,9,62118500
10/10/13,9.15,9.15,8.8,9,39745301
10/09/13,9.1,9.4,9.1,9.1,25058600
10/08/13,9.4,9.5,9.2,9.4,28031699
10/07/13,9.1,9.25,8.9,9.1,28539600
10/04/13,8.9,8.95,8.9,8.9,15068000
10/03/13,8.9,9,8.7,8.9,16366000
10/02/13,8.75,8.95,8.55,8.75,14190800
10/01/13,8.7,8.75,8.5,8.7,1819900
09/30/13,8.35,8.7,8.25,8.5,7222700
09/27/13,8.35,8.4,8.25,8.35,7266800
09/26/13,8.35,8.5,8.3,8.35,8202100
09/25/13,8.4,8.45,8.3,8.4,29896699
09/24/13,8.25,8.35,8.2,8.25,31571801
09/23/13,8.35,8.5,8.2,8.35,9325300
09/20/13,8.35,8.7,8.35,8.5,16935100
09/19/13,8.2,8.45,8.2,8.35,6292800
09/18/13,8.2,8.3,8.2,8.2,7846100
09/17/13,8.1,8.25,8.1,8.15,21742500
09/16/13,8.05,8.15,8.05,8.1,13316300
09/13/13,7.95,8.1,7.8,8,13662100
09/12/13,8.05,8.15,8.05,8.05,14291500
09/11/13,8.1,8.15,8.05,8.05,15396700
09/10/13,8.1,8.15,8.05,8.1,7021400
09/09/13,7.85,8.25,7.8,8.05,11180800
09/06/13,7.75,7.9,7.75,7.85,36501602
09/05/13,7.75,7.9,7.75,7.85,4949900
09/04/13,7.75,7.85,7.7,7.8,12535100
09/03/13,7.7,7.85,7.7,7.75,2801000
09/02/13,7.7,7.8,7.6,7.65,1303400
08/30/13,7.7,7.8,7.6,7.7,14218600
08/29/13,7.45,7.8,7.45,7.65,113855508
08/28/13,7.75,7.75,7.45,7.5,28182000
08/27/13,7.9,7.95,7.65,7.75,9072900
08/26/13,7.95,8,7.9,7.9,17776900
08/23/13,7.9,7.95,7.85,7.9,3248800
08/22/13,8,8.05,7.85,7.95,5167200
08/21/13,8.05,8.2,8,8.05,11974700
08/20/13,8.15,8.25,8.15,8.2,9694100
08/19/13,8.05,8.25,8,8.15,22200600
08/16/13,7.9,8.15,7.9,8.05,23901900
08/15/13,7.7,8,7.7,7.9,16757699
08/14/13,7.65,7.85,7.65,7.75,21897500
08/13/13,7.65,7.75,7.65,7.65,3467600
08/12/13,7.7,8,7.5,7.85,9460300
08/08/13,7.4,8,7.4,7.7,13817300
08/07/13,7.3,7.5,7.3,7.4,4234600
08/06/13,7.3,7.35,7.3,7.3,1813700
08/05/13,7.25,7.35,7.1,7.3,11565200
08/02/13,7.3,7.35,7.25,7.25,9789000
08/01/13,7.2,7.3,7.2,7.25,8039200
07/31/13,7.3,7.35,7.2,7.3,13754500
07/30/13,7.15,7.35,7.15,7.25,12127500
07/29/13,7.15,7.3,7.15,7.15,10206100
07/26/13,7.05,7.3,7.05,7.15,1336400
07/25/13,7.05,7.2,7.05,7.05,12045400
07/24/13,7,7.2,7,7.05,5058800
07/23/13,7.1,7.1,7,7,21684301
07/22/13,7.25,7.3,7,7.1,6956800
07/19/13,7.35,7.35,7.2,7.25,4642900
07/18/13,7.3,7.45,7.2,7.3,15681700
07/17/13,7.55,7.55,7.2,7.35,38638898
07/16/13,7.3,7.5,7.3,7.4,7010600
07/15/13,7.1,7.5,7.1,7.3,13519500
07/12/13,6.9,7.15,6.9,7.05,37894500
07/11/13,6.75,7,6.75,6.9,1566900
07/10/13,6.7,6.85,6.65,6.75,20353400
07/09/13,6.7,6.75,6.6,6.7,7487100
07/08/13,6.75,6.8,6.55,6.75,33748602
07/05/13,6.45,6.85,6.45,6.75,14025200
07/04/13,6.4,6.6,6.3,6.45,7167600
07/03/13,6.4,6.5,6.25,6.35,23658600
07/02/13,6.4,6.5,6.15,6.4,26428699
07/01/13,6.5,6.6,6.35,6.45,8276300
06/28/13,6.5,6.65,6.45,6.55,3531900
06/27/13,6.6,6.65,6.45,6.5,28678600
06/26/13,6.65,6.75,6.6,6.65,3010800
06/25/13,6.7,6.8,6.65,6.75,16332200
06/24/13,6.75,6.75,6.65,6.7,2140500
06/21/13,6.85,6.85,6.7,6.75,19157801
06/20/13,6.95,6.95,6.7,6.9,55244500
06/19/13,6.9,7,6.9,6.95,58646199
06/18/13,6.8,7,6.8,6.9,2245300
06/17/13,7,7,6.5,6.7,24969900
06/14/13,7.2,7.2,6.6,7,12910000
06/13/13,7.35,7.4,7.2,7.3,26270100
06/12/13,7.35,7.45,7.3,7.35,7464100
06/11/13,7.25,7.45,7.25,7.35,16513600
06/10/13,7.2,7.35,7.2,7.25,5526600
06/07/13,7.2,7.25,7.2,7.2,4136800
06/06/13,7.1,7.25,7.1,7.15,8186500
06/05/13,7.05,7.2,7.05,7.1,72389508
06/04/13,7.2,7.2,7.05,7.1,70200094
06/03/13,7.2,7.25,7.15,7.2,34153301
05/31/13,7.25,7.3,7.2,7.25,33111602
05/30/13,7.15,7.3,7.15,7.25,17700000
05/29/13,7.05,7.25,7.05,7.15,9113400
05/28/13,7,7.15,7,7.05,5789000
05/27/13,7,7.05,6.65,7,4150600
05/24/13,7,7.1,6.9,7,5192600
05/23/13,7.1,7.1,7,7.05,10233900
05/22/13,7.1,7.2,7.05,7.15,23904801
05/21/13,7,7.2,7,7.1,14333600
05/20/13,7.1,7.15,7,7,1833500
05/17/13,7.25,7.25,7.1,7.15,6265100
05/16/13,7.3,7.3,7.2,7.25,8847200
05/15/13,7.2,7.55,7.15,7.35,60050801
05/14/13,6.95,7.2,6.95,7.1,10310100
05/13/13,6.85,7,6.8,6.9,4881400
05/10/13,7.1,7.15,6.8,6.95,2125900
05/09/13,7.25,7.25,7.1,7.2,30263100
05/08/13,7.15,7.4,7.15,7.2,29998500
05/07/13,7.1,7.2,7.1,7.15,21732600
05/06/13,7.05,7.15,7.05,7.1,32800898
05/03/13,7,7.2,7,7.05,30743900
05/02/13,6.9,7.1,6.85,7,22634500
04/30/13,6.8,6.95,6.7,6.85,11280000
04/29/13,6.65,6.75,6.65,6.7,4580400
04/26/13,6.6,6.7,6.6,6.65,8185200
04/25/13,6.65,6.7,6.6,6.6,6617000
04/24/13,6.65,6.7,6.6,6.6,14366000
04/23/13,6.6,6.7,6.6,6.6,13175600
04/22/13,6.6,6.65,6.55,6.6,15178100
04/19/13,6.55,6.65,6.55,6.6,15999800
04/18/13,6.55,6.65,6.55,6.55,34860500
04/17/13,6.45,6.6,6.45,6.45,35563102
04/16/13,6.35,6.5,6.3,6.4,13530200
04/15/13,6.5,6.5,6.35,6.4,5659000
04/12/13,6.55,6.55,6.3,6.5,11991200
04/11/13,6.5,6.6,6.5,6.55,9590300
04/10/13,6.4,6.6,6.35,6.45,30856699
04/08/13,6.3,6.4,6.3,6.35,2149600
04/05/13,6.25,6.4,6.25,6.3,8918200
04/04/13,6.2,6.4,6.15,6.3,11263400
04/03/13,6.05,6.25,6.05,6.15,2484300
04/02/13,6.25,6.5,6,6,54838602
03/28/13,5.95,6.2,5.95,6,6930800
03/27/13,5.9,6,5.8,5.95,9062600
03/26/13,5.8,5.85,5.6,5.8,1713500
03/25/13,5.85,5.95,5.75,5.8,17116301
03/22/13,5.85,5.9,5.8,5.8,3059700
03/21/13,6,6,5.8,5.85,2946800
03/20/13,6,6,5.85,5.95,10668300
03/19/13,5.95,6,5.9,5.95,6547600
03/18/13,5.8,6.1,5.8,6,18572900
03/15/13,6.3,6.35,5.9,6.15,3011000
03/14/13,6.3,6.4,6.25,6.3,28085600
03/13/13,6.3,6.35,6.25,6.25,11529800
03/12/13,6.25,6.35,6.15,6.25,24593400
03/11/13,6,6.5,6,6.15,10036900
03/08/13,5.9,6.1,5.9,6,2754800
03/07/13,5.8,6,5.8,5.95,23025600
03/06/13,5.95,6,5.9,5.95,24044199
03/05/13,5.85,6,5.85,5.95,13263300
03/01/13,5.75,5.9,5.75,5.8,6744300
02/28/13,5.75,5.8,5.75,5.75,4401300
02/27/13,5.7,5.8,5.7,5.75,8033700
02/26/13,5.65,5.75,5.65,5.65,3609300
02/25/13,5.65,5.7,5.65,5.65,1233300
02/22/13,5.7,5.75,5.65,5.7,8582300
02/21/13,5.7,5.75,5.65,5.7,15094500
02/20/13,5.7,5.8,5.65,5.7,62303398
02/19/13,5.6,5.7,5.6,5.65,7959400
02/18/13,5.75,5.75,5.55,5.55,14742700
02/15/13,5.6,5.65,5.55,5.55,1749600
02/14/13,5.55,5.65,5.55,5.6,4861200
02/13/13,5.7,5.75,5.55,5.7,20901301
02/12/13,5.65,5.75,5.65,5.7,25566000
02/11/13,5.55,5.7,5.55,5.65,9357400
02/08/13,5.5,5.6,5.5,5.55,18076699
02/07/13,5.4,5.5,5.4,5.4,36267898
02/06/13,5.4,5.5,5.4,5.4,3453300
02/05/13,5.5,5.6,5.35,5.4,28078100
02/04/13,5.45,5.55,5.35,5.5,2871900
02/01/13,5.45,5.55,5.4,5.55,110832703
01/31/13,5.3,5.5,5.3,5.45,3669500
01/30/13,5.3,5.5,5.25,5.3,18410500
01/29/13,5.25,5.4,5.2,5.3,10536800
01/28/13,5.6,5.6,5.25,5.4,25313400
01/25/13,5.6,5.65,5.35,5.6,8849900
01/24/13,5.55,5.7,5.5,5.6,10709600
01/23/13,5.7,5.75,5.5,5.6,15443800
01/22/13,5.7,5.75,5.55,5.65,11704000
01/21/13,5.75,5.8,5.5,5.75,44024199
01/18/13,5.75,5.8,5.75,5.75,13298800
01/17/13,5.75,5.8,5.7,5.75,15912500
01/16/13,5.65,5.85,5.65,5.75,9132300
01/15/13,5.6,5.8,5.55,5.65,11688300
01/14/13,5.6,5.7,5.6,5.65,10957000
01/11/13,5.6,5.7,5.6,5.6,4441400
01/10/13,5.8,5.8,5.55,5.6,6690200
01/09/13,5.65,6,5.5,5.8,13692600
01/08/13,5.4,5.85,5.4,5.6,10998900
01/07/13,5.2,5.45,5.2,5.35,4098600
01/04/13,5.2,5.35,5.15,5.25,4125900
01/03/13,5.1,5.25,5.1,5.15,7252500
01/02/13,5,5.15,5,5.1,3320600
12/31/12,5.05,5.1,5,5.05,1764300
12/28/12,5.05,5.15,5.05,5.05,595300
12/27/12,5.1,5.15,5.05,5.1,7625400
12/24/12,5.05,5.1,5.05,5.05,12446800
12/21/12,5.05,5.1,5.05,5.05,8068700
12/20/12,5.05,5.1,5.05,5.05,13610000
12/19/12,5.05,5.1,5,5.05,13165100
12/18/12,5.05,5.1,5,5.05,15773700
12/17/12,5.05,5.1,5,5.05,6405900
12/14/12,5,5.1,5,5.05,5060900
12/13/12,5,5.1,5,5.05,38414801
12/11/12,5,5.1,5,5,54086602
12/10/12,5.05,5.1,5,5.05,9538800
12/07/12,5,5.1,5,5.05,25396699
12/06/12,5,5.05,5,5,18366400
12/05/12,5,5.1,5,5,10120500
12/04/12,5,5.1,5,5.05,40436199
12/03/12,4.9,5.1,4.9,5.05,17557100
11/30/12,4.85,5.05,4.7,5,21115600
11/29/12,4.85,4.95,4.6,4.9,22668100
11/28/12,5,5,4.85,4.9,11737600
11/27/12,5.1,5.1,4.85,5,76767602
11/26/12,5,5.3,5,5.2,33836801
11/23/12,4.9,5.05,4.85,5,85732305
11/22/12,4.75,5.05,4.7,4.95,13195500
11/21/12,4.75,5,4.75,4.85,14326100
11/20/12,4.6,4.85,4.6,4.75,33650500
11/19/12,4.65,4.7,4.55,4.6,27026000
11/16/12,4.65,4.8,4.65,4.65,31151400
11/15/12,4.55,4.75,4.5,4.6,18075199
11/14/12,4.6,4.65,4.5,4.55,12286800
11/13/12,4.8,4.8,4.55,4.7,7261300
11/12/12,4.8,4.85,4.8,4.8,21652301
11/09/12,4.55,4.95,4.55,4.8,7975900
11/08/12,4.45,4.55,4.45,4.45,2485400
11/07/12,4.35,4.45,4.35,4.45,39136000
11/06/12,4.4,4.45,4.25,4.35,1414000
11/05/12,4.3,4.4,4.25,4.35,1527800
11/02/12,4.4,4.4,4.25,4.35,2913000
11/01/12,4.4,4.4,4.25,4.35,14613800
10/31/12,4.4,4.45,4.4,4.4,1496200
10/30/12,4.4,4.45,4.4,4.4,9073100
10/29/12,4.4,4.5,4.4,4.4,831400
10/26/12,4.45,4.5,4.4,4.45,1440700
10/25/12,4.3,4.45,4.3,4.35,4334800
10/24/12,4.25,4.4,4.25,4.25,1868400
10/23/12,4.25,4.3,4.25,4.25,474000
10/22/12,4.2,4.5,4.2,4.25,1889600
10/19/12,4.15,4.25,4.15,4.2,803000
10/18/12,4.1,4.2,4.1,4.2,8493800
10/17/12,4.1,4.15,4.1,4.15,4693800
10/16/12,4.1,4.15,4.1,4.1,2998800
10/15/12,4.1,4.15,4.1,4.1,1300300
10/12/12,4.05,4.15,4.05,4.1,1781300
10/11/12,4.05,4.15,4.05,4.1,7937900
10/10/12,4.05,4.15,4.05,4.05,11681300
10/09/12,4,4.1,4,4.05,2680500
10/08/12,4.05,4.05,4,4,582900
10/05/12,4,4.1,4,4.05,7615400
10/04/12,4.05,4.05,4,4,1647900
10/03/12,4.05,4.1,3.9,4.05,9185800
10/02/12,4.05,4.15,4.05,4.05,10394000
10/01/12,4.05,4.1,4.05,4.05,3048400
09/28/12,4.05,4.1,4.05,4.1,9566400
09/27/12,4.05,4.1,4,4.05,7483900
09/26/12,4,4.05,4,4,5831100
09/25/12,4,4.05,4,4,11885400
09/24/12,4,4.05,4,4,1220000
09/21/12,4,4.05,4,4,1075300
09/20/12,4,4.05,4,4,3764500
09/19/12,4,4.1,4,4,5746500
09/18/12,4,4.05,4,4,10468400
09/17/12,4.05,4.1,4,4,8498500
09/14/12,3.9,4.1,3.65,3.95,5597400
09/13/12,4.25,4.25,4,4.15,30440600
09/12/12,4.25,4.3,4.2,4.25,28035900
09/11/12,4.15,4.3,4.15,4.25,13651800
09/10/12,4,4.2,4,4.05,2045300
09/07/12,4,4.05,4,4,1114500
09/06/12,4,4.05,3.95,3.95,1648900
09/05/12,3.95,4.1,3.95,3.95,3397800
09/04/12,3.85,4,3.85,3.95,12046100
09/03/12,3.85,3.95,3.85,3.9,791700
08/31/12,3.8,3.9,3.75,3.8,4498100
08/30/12,3.75,3.9,3.75,3.85,774300
08/29/12,3.9,3.9,3.7,3.8,611700
08/28/12,3.9,3.95,3.7,3.85,8102700
08/27/12,3.9,3.95,3.85,3.9,1004000
08/24/12,3.9,3.95,3.9,3.9,440400
08/23/12,3.9,3.95,3.9,3.9,2493000
08/22/12,3.8,3.95,3.75,3.85,2932000
08/21/12,3.75,3.85,3.75,3.75,571500
08/17/12,3.85,3.9,3.75,3.75,1264500
08/16/12,3.75,3.85,3.75,3.75,791600
08/15/12,3.8,3.85,3.7,3.75,1302400
08/14/12,3.75,3.85,3.7,3.75,426100
08/13/12,3.9,3.9,3.7,3.75,1025600
08/10/12,3.8,3.9,3.7,3.8,10923700
08/09/12,3.85,3.95,3.8,3.9,36747500
08/08/12,3.85,3.9,3.8,3.85,2406700
08/07/12,3.9,3.95,3.85,3.85,3607600
08/06/12,3.85,3.95,3.8,3.85,1271300
08/03/12,3.9,3.95,3.9,3.95,19477600
08/02/12,3.8,3.95,3.8,3.85,5910500
08/01/12,3.8,3.85,3.8,3.8,1498800
07/31/12,3.8,3.9,3.8,3.8,2061700
07/30/12,3.9,3.9,3.7,3.8,11909700
07/27/12,3.95,3.95,3.8,3.9,14643900
07/26/12,3.9,4,3.9,3.95,21476699
07/25/12,3.9,4,3.9,3.95,27708500
07/24/12,3.85,3.95,3.85,3.85,1453700
07/23/12,3.85,4,3.85,3.9,1622000
07/20/12,3.85,3.95,3.85,3.9,2553700
07/19/12,3.8,3.9,3.75,3.85,16535301
07/18/12,3.65,3.8,3.65,3.75,2802800
07/17/12,3.6,3.75,3.6,3.65,2047300
07/16/12,3.6,3.7,3.55,3.6,9176600
07/13/12,3.6,3.65,3.55,3.55,1491300
07/12/12,3.55,3.65,3.55,3.6,6848000
07/11/12,3.55,3.6,3.55,3.55,6162100
07/10/12,3.55,3.6,3.55,3.55,6926100
07/09/12,3.55,3.6,3.55,3.55,1246000
07/06/12,3.55,3.6,3.55,3.55,910300
07/05/12,3.5,3.6,3.45,3.55,1497600
07/04/12,3.65,3.7,3.5,3.55,945900
07/03/12,3.6,3.7,3.6,3.65,12155800
07/02/12,3.5,3.65,3.5,3.6,7459400
06/29/12,3.4,3.55,3.4,3.45,4164300
06/28/12,3.45,3.45,3.35,3.4,3041100
06/27/12,3.5,3.5,3.4,3.45,14947900
06/26/12,3.5,3.55,3.45,3.5,14212600
06/25/12,3.5,3.55,3.5,3.5,4822100
06/22/12,3.5,3.55,3.5,3.5,6430300
06/21/12,3.5,3.55,3.5,3.5,3428500
06/20/12,3.45,3.55,3.45,3.5,6221700
06/19/12,3.5,3.5,3.4,3.45,17700500
06/18/12,3.4,3.45,3.4,3.45,1822800
06/15/12,3.4,3.5,3.4,3.4,7573500
06/14/12,3.45,3.45,3.35,3.4,31814900
06/13/12,3.4,3.45,3.35,3.4,7292800
06/12/12,3.4,3.5,3.4,3.45,6086900
06/11/12,3.4,3.45,3.35,3.4,3244100
06/08/12,3.35,3.5,3.3,3.4,9318600
06/07/12,3.4,3.45,3.3,3.35,3899600
06/06/12,3.3,3.45,3.3,3.35,8461900
06/05/12,3.25,3.4,3.25,3.35,2960000
06/04/12,3.25,3.35,3.25,3.25,12825400
05/31/12,3.3,3.3,3.2,3.25,63018801
05/30/12,3.25,3.35,3.25,3.25,11463500
05/29/12,3.25,3.3,3.25,3.25,2879700
05/28/12,3.25,3.3,3.2,3.25,927000
05/25/12,3.2,3.3,3.2,3.25,41665602
05/24/12,3.4,3.4,3.2,3.35,1207100
05/23/12,3.5,3.5,3.3,3.4,13434900
05/22/12,3.5,3.55,3.45,3.5,10211500
05/21/12,3.55,3.65,3.5,3.5,6431900
05/18/12,3.5,3.6,3.5,3.5,1505000
05/17/12,3.5,3.6,3.5,3.5,1120700
05/16/12,3.5,3.6,3.45,3.5,12223300
05/15/12,3.5,3.6,3.4,3.45,13314300
05/14/12,3.4,3.55,3.4,3.45,1325000
05/11/12,3.4,3.5,3.35,3.4,4042400
05/10/12,3.4,3.5,3.35,3.45,14064500
05/09/12,3.3,3.45,3.3,3.35,5503800
05/08/12,3.45,3.5,3.15,3.35,2017900
05/07/12,3.5,3.5,3.45,3.5,11019000
05/04/12,3.35,3.5,3.3,3.45,11543400
05/03/12,3.4,3.45,3.35,3.4,24196801
05/02/12,3.35,3.4,3.3,3.35,2249500
04/30/12,3.4,3.4,3.3,3.3,1109500
04/27/12,3.4,3.4,3.15,3.3,3602800
04/26/12,3.3,3.4,3.25,3.3,8834700
04/25/12,3.4,3.5,3.3,3.4,12331400
04/24/12,3.3,3.4,3.3,3.35,6760400
04/23/12,3.35,3.45,3.2,3.3,19070100
04/20/12,3.3,3.4,3.2,3.3,5120000
04/19/12,3.25,3.4,3.25,3.3,5912200
04/18/12,3.2,3.4,3.2,3.25,34224199
04/17/12,3.15,3.25,3.1,3.2,9214400
04/16/12,3.2,3.25,3.1,3.2,3256800
04/13/12,3.1,3.25,3.15,3.15,14346300
04/12/12,3.15,3.2,3.1,3.1,748100
04/11/12,3.15,3.2,3.05,3.15,1682300
04/10/12,3.2,3.25,3.15,3.15,60823500
04/05/12,3.2,3.3,3.2,3.2,2655400
04/04/12,3.15,3.3,3.2,3.2,33397301
04/03/12,3.15,3.2,3.15,3.15,2498900
04/02/12,3.2,3.2,3.05,3.15,12749900
03/30/12,3.2,3.25,3.2,3.2,28312400
03/29/12,3.2,3.25,3.2,3.2,1052300
03/28/12,3.25,3.25,3.2,3.2,9168400
03/27/12,3.2,3.3,3.2,3.25,5467800
03/26/12,3.2,3.25,3.15,3.2,2718800
03/23/12,3.15,3.3,3.15,3.2,6022400
03/22/12,3.1,3.3,3.1,3.15,10201500
03/21/12,3.1,3.2,3.1,3.1,801000
03/20/12,3.1,3.15,3.1,3.1,517200
03/19/12,3.1,3.2,3.1,3.1,548600
03/16/12,3.1,3.15,3.1,3.1,3870600
03/15/12,3.1,3.15,3.1,3.1,1172400
03/14/12,3.1,3.15,3.1,3.1,11588100
03/13/12,3.15,3.2,3.1,3.1,2007900
03/12/12,3.15,3.25,3.1,3.15,3021400
03/09/12,3.25,3.25,3.1,3.15,326900
03/08/12,3.35,3.35,3.1,3.25,3407900
03/07/12,3.3,3.4,3.25,3.35,8586100
03/06/12,3.2,3.45,3.2,3.3,860800
03/05/12,3.05,3.35,3.1,3.2,4329400
03/02/12,3.1,3.15,3,3.05,875600
03/01/12,3.05,3.15,3.1,3.1,4173300
02/29/12,3.05,3.15,3,3.05,5238600
02/28/12,3,3.15,3,3.05,774000
02/27/12,3.1,3.1,2.95,3,4705400
02/24/12,3.15,3.2,3.05,3.1,401700
02/23/12,3.15,3.2,3.15,3.15,5708200
02/22/12,3.2,3.25,3.15,3.15,9818800
02/21/12,3.25,3.3,3.15,3.2,439200
02/20/12,3.3,3.3,3.2,3.25,2971400
02/17/12,3.3,3.35,3.25,3.3,7234900
02/16/12,3.3,3.4,3.3,3.3,20916000
02/15/12,3.2,3.35,3.2,3.3,37118102
02/14/12,3.2,3.3,3.2,3.2,3814000
02/13/12,3.2,3.25,3.2,3.2,7392900
02/10/12,3.2,3.25,3.2,3.2,644400
02/09/12,3.25,3.3,3.2,3.2,36768102
02/08/12,3.2,3.3,3.2,3.25,37092500
02/07/12,3.2,3.25,3.15,3.2,1468600
02/06/12,3.2,3.25,3.15,3.2,25065100
02/03/12,3.2,3.3,3.2,3.2,797600
02/02/12,3.2,3.25,3.2,3.2,1852400
02/01/12,3.2,3.3,3.15,3.2,4164400
01/31/12,3.2,3.25,3.15,3.2,5668400
01/30/12,3.3,3.35,3.2,3.2,936200
01/27/12,3.2,3.35,3.1,3.3,25610400
01/26/12,3.1,3.25,3.1,3.2,5857200
01/25/12,3.25,3.3,3.1,3.1,419100
01/24/12,3.25,3.3,3.2,3.25,24739100
01/23/12,3.3,3.35,3.25,3.25,19609801
01/20/12,3.3,3.4,3.25,3.3,27906000
01/19/12,3.25,3.35,3.25,3.3,2103500
01/18/12,3.25,3.35,3.2,3.25,4963900
01/17/12,3.2,3.3,3.2,3.25,3815600
01/16/12,3.2,3.25,3.1,3.2,932400
01/13/12,3.15,3.25,3.15,3.2,29205699
01/12/12,3.15,3.25,3.1,3.15,13351800
01/11/12,3.1,3.2,3.05,3.15,5121700
01/10/12,3.1,3.2,3.05,3.1,6564000
01/09/12,3,3.15,3,3.1,1202800
01/06/12,2.95,3.1,2.95,3,5116600
01/05/12,2.95,3,2.95,2.95,8205500
01/04/12,2.95,3,2.95,2.95,2316700
01/03/12,2.95,3,2.9,2.95,7406300
12/30/11,3,3.05,2.9,2.95,1591100
12/29/11,3.05,3.1,2.95,3,4382100
12/28/11,3.05,3.1,2.95,3.05,1167500
12/27/11,3,3.1,2.95,3.05,163500
12/23/11,3,3.05,3,3,1811600
12/22/11,2.9,3.05,2.95,3,9172000
12/21/11,2.85,3.05,2.85,2.9,7510600
12/20/11,2.85,2.9,2.8,2.85,4063300
12/19/11,2.8,2.9,2.8,2.85,1856900
12/16/11,2.8,2.9,2.75,2.8,10363500
12/15/11,2.8,2.85,2.75,2.8,12715700
12/14/11,2.8,3,2.75,2.8,13721100
12/13/11,2.75,2.85,2.75,2.8,8175200
12/09/11,2.75,2.8,2.75,2.75,392200
12/08/11,2.8,2.85,2.7,2.75,3236600
12/07/11,2.8,2.85,2.75,2.8,29811699
12/06/11,2.85,2.9,2.75,2.8,7389100
12/05/11,2.85,2.9,2.8,2.85,9259400
12/02/11,2.8,2.9,2.8,2.85,34963801
12/01/11,2.8,2.9,2.8,2.8,638800
11/30/11,2.8,2.9,2.8,2.8,27427500
11/29/11,2.8,2.85,2.75,2.8,3049300
11/28/11,2.8,2.85,2.8,2.8,590800
11/25/11,2.9,2.9,2.8,2.8,179300
11/24/11,2.9,2.95,2.85,2.9,7568700
11/23/11,2.9,2.95,2.8,2.9,4174400
11/22/11,2.9,3,2.9,2.9,1359500
11/21/11,2.9,2.95,2.8,2.9,1066400
11/18/11,2.95,2.95,2.8,2.9,1156600
11/17/11,2.9,3,2.9,2.95,16857801
11/16/11,2.9,2.95,2.85,2.9,667700
11/15/11,2.9,2.95,2.9,2.9,32915199
11/14/11,2.9,3,2.9,2.9,7665600
11/11/11,2.9,2.95,2.9,2.9,24776199
11/10/11,3,3,2.7,2.9,8978500
11/09/11,3,3.05,2.95,3,2878900
11/08/11,3,3.05,3,3,1179100
11/07/11,3,3.05,2.95,3,24644301
11/04/11,3,3.05,2.95,3,3500400
11/03/11,2.9,3.05,2.95,3,41904500
11/02/11,3,3.05,2.9,2.9,8484500
11/01/11,3,3.05,2.95,3,22713301
10/31/11,3,3.05,3,3,30034100
10/28/11,3.05,3.05,2.95,3,34596699
10/27/11,3.05,3.1,3,3.05,63831898
10/26/11,3.05,3.1,3,3.05,2110400
10/25/11,3.05,3.1,3,3.05,26787801
10/24/11,3.05,3.1,3,3.05,29037699
10/21/11,3.05,3.1,3,3.05,80017398
10/19/11,3.1,3.15,3.05,3.05,70761297
10/18/11,3.05,3.15,3.05,3.1,1604200
10/17/11,3.05,3.1,3.05,3.05,291100
10/14/11,3.05,3.1,3.05,3.05,2671200
10/13/11,3.1,3.1,3.05,3.05,2124100
10/12/11,3.1,3.2,3.05,3.1,3222300
10/11/11,3.05,3.2,3.1,3.1,3684600
10/10/11,3.05,3.1,3.05,3.05,2861000
10/07/11,3.05,3.1,3.05,3.05,284900
10/06/11,3,3.1,3,3.05,2774600
10/05/11,3.05,3.05,2.95,3,7142800
10/04/11,3,3.1,3,3.05,29513699
10/03/11,2.95,3.05,2.95,3,2979400
09/30/11,3,3.15,2.95,2.95,7197300
09/29/11,3.15,3.15,3,3,15725300
09/28/11,3.15,3.2,3,3.15,5436000
09/27/11,3.2,3.2,3.1,3.15,11628000
09/26/11,3.25,3.3,3.15,3.2,6966700
09/23/11,3.25,3.3,3.2,3.25,1009200
09/22/11,3.25,3.3,3.2,3.25,5612000
09/21/11,3.2,3.3,3.2,3.25,8237700
09/20/11,3.2,3.25,3.15,3.2,3569700
09/19/11,3.15,3.25,3.15,3.2,7236300
09/16/11,3.1,3.2,3.1,3.15,6580100
09/15/11,3.1,3.2,3.1,3.1,6909500
09/14/11,3.1,3.2,3.05,3.1,15173700
09/13/11,3,3.2,3,3.1,36322199
09/12/11,3,3.15,3,3,1796900
09/09/11,3.15,3.1,2.95,3,40746801
09/08/11,3.1,3.25,3,3.15,1071800
09/07/11,2.95,3.2,3,3.1,23327199
09/06/11,2.95,3.1,2.9,2.95,121854898
09/05/11,2.95,3,2.95,2.95,779000
09/02/11,3,3,2.95,2.95,38342602
09/01/11,3.05,3.05,2.95,3,23604301
08/30/11,3.05,3.05,3,3.05,4052300
08/29/11,3.05,3.1,3,3.05,34662500
08/26/11,3.05,3.1,3,3.05,2437500
08/25/11,3.1,3.15,3.05,3.05,2673600
08/24/11,3.15,3.15,3.1,3.1,1702400
08/23/11,3.15,3.2,3.05,3.15,41011000
08/22/11,3.25,3.3,3.1,3.15,740000
08/19/11,3.3,3.25,3.25,3.25,7876000
08/18/11,3.35,3.3,3.3,3.3,18109000
08/17/11,3.35,3.35,3.35,3.35,17309500
08/16/11,3.4,3.35,3.35,3.35,33834699
08/15/11,3.35,3.4,3.4,3.4,21130100
08/12/11,3.35,3.35,3.35,3.35,1122400
08/11/11,3.3,3.35,3.35,3.35,6074000
08/10/11,3.3,3.3,3.3,3.3,10486300
08/09/11,3.4,3.3,3.3,3.3,1020800
08/08/11,3.55,3.4,3.4,3.4,11479500
